System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic,Year,Month,Day,Day_of_Week,Quarter,Temperature_Difference,Power_Index
2,A,L,298.4,308.6,1591.0,39.9,110.52423968684133,No failure,2017,8,9,2,3,10.200000000000045,63480.899999999994
2,B,L,300.0643584521385,310.03308117544367,1477.0,44.0,110.52423968684133,No failure,2017,8,10,3,3,9.968722723305177,64988.0
2,B,L,300.0643584521385,310.03308117544367,1523.0,36.1,110.52423968684133,No failure,2017,8,14,0,3,9.968722723305177,54980.3
2,B,L,300.0643584521385,310.03308117544367,1575.0,33.9,110.52423968684133,No failure,2017,12,3,6,4,9.968722723305177,53392.5
2,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,52.9,130.0,No failure,2017,11,30,3,4,9.968722723305177,81531.72304237161
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.9,135.0,No failure,2017,11,30,3,4,9.968722723305177,69201.78382991465
2,B,M,300.0643584521385,310.03308117544367,1589.0,37.1,110.52423968684133,No failure,2017,12,2,5,4,9.968722723305177,58951.9
2,A,L,298.3,308.6,1548.0,39.9,110.52423968684133,No failure,2018,2,26,0,1,10.300000000000011,61765.2
2,A,L,298.3,308.6,1499.0,39.9,110.52423968684133,No failure,2018,2,25,6,1,10.300000000000011,59810.1
2,A,L,298.3,308.5,1664.0,39.9,110.52423968684133,No failure,2018,6,6,2,2,10.199999999999989,66393.59999999999
2,B,L,300.0643584521385,310.03308117544367,1447.0,38.1,110.52423968684133,No failure,2018,6,7,3,2,9.968722723305177,55130.700000000004
2,B,M,300.0643584521385,310.03308117544367,1434.0,46.2,110.52423968684133,No failure,2018,6,10,6,2,9.968722723305177,66250.8
2,A,L,298.3,308.5,1416.0,39.9,110.52423968684133,No failure,2018,9,10,0,3,10.199999999999989,56498.4
2,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,24.3,153.0,No failure,2018,9,11,1,3,9.968722723305177,37452.190357838
2,B,L,300.0643584521385,310.03308117544367,1304.0,45.0,110.52423968684133,No failure,2018,9,12,2,3,9.968722723305177,58680.0
2,B,L,300.0643584521385,310.03308117544367,1569.0,34.4,110.52423968684133,No failure,2018,12,1,5,4,9.968722723305177,53973.6
2,B,L,300.0643584521385,310.03308117544367,1584.0,29.3,110.52423968684133,No failure,2018,12,2,6,4,9.968722723305177,46411.200000000004
2,B,L,300.0643584521385,310.03308117544367,1362.0,53.8,110.52423968684133,No failure,2018,11,30,4,4,9.968722723305177,73275.59999999999
2,B,L,300.0643584521385,310.03308117544367,1329.0,49.2,110.52423968684133,No failure,2019,3,30,5,1,9.968722723305177,65386.8
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.1,168.0,No failure,2019,3,30,5,1,9.968722723305177,55638.85069621201
2,A,M,298.3,308.5,1629.0,39.9,110.52423968684133,No failure,2019,7,24,2,3,10.199999999999989,64997.1
2,A,L,298.3,308.5,1538.0,39.9,110.52423968684133,No failure,2019,7,23,1,3,10.199999999999989,61366.2
2,A,L,298.3,308.6,1570.0,39.9,110.52423968684133,No failure,2019,7,26,4,3,10.300000000000011,62643.0
2,A,L,298.3,308.4,1408.0,39.9,110.52423968684133,No failure,2019,7,23,1,3,10.099999999999966,56179.2
2,A,L,298.2,308.4,1424.0,39.9,110.52423968684133,No failure,2019,7,23,1,3,10.199999999999989,56817.6
2,B,L,300.0643584521385,310.03308117544367,1512.0,34.9,110.52423968684133,No failure,2019,11,4,0,4,9.968722723305177,52768.799999999996
2,A,L,298.2,308.4,1478.0,39.9,110.52423968684133,No failure,2019,11,6,2,4,10.199999999999989,58972.2
2,A,M,298.1,308.3,1680.0,39.9,110.52423968684133,No failure,2020,1,9,3,1,10.199999999999989,67032.0
2,A,L,298.1,308.3,1495.0,39.9,110.52423968684133,No failure,2020,1,9,3,1,10.199999999999989,59650.5
2,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,36.6,190.0,No failure,2020,1,9,3,1,9.968722723305177,56409.47189699057
2,B,L,300.0643584521385,310.03308117544367,1393.0,50.3,110.52423968684133,No failure,2020,1,8,2,1,9.968722723305177,70067.9
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.6,195.0,No failure,2020,4,23,3,2,9.968722723305177,47162.017487647856
2,B,M,300.0643584521385,310.03308117544367,1339.0,51.6,110.52423968684133,No failure,2020,8,11,1,3,9.968722723305177,69092.40000000001
2,A,L,298.0,308.1,1777.0,39.9,110.52423968684133,No failure,2020,8,6,3,3,10.100000000000023,70902.3
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,58.8,202.0,Overstrain Failure,2020,8,8,5,3,9.968722723305177,90625.05321155861
2,A,L,298.0,308.2,1442.0,39.9,110.52423968684133,No failure,2020,8,10,0,3,10.199999999999989,57535.799999999996
2,B,M,300.0643584521385,310.03308117544367,1395.0,49.1,110.52423968684133,No failure,2020,8,10,0,3,9.968722723305177,68494.5
2,A,M,297.9,308.1,1627.0,39.9,110.52423968684133,No failure,2020,10,17,5,4,10.200000000000045,64917.299999999996
2,A,L,297.9,308.1,1585.0,39.9,110.52423968684133,No failure,2020,10,18,6,4,10.200000000000045,63241.5
2,A,L,298.0,308.2,1469.0,39.9,110.52423968684133,No failure,2021,1,5,1,1,10.199999999999989,58613.1
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,56.8,216.0,Overstrain Failure,2021,1,2,5,1,9.968722723305177,87542.56840844438
2,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,56.2,218.0,Overstrain Failure,2021,1,2,5,1,9.968722723305177,86617.82296751012
3,B,L,300.0643584521385,310.03308117544367,1662.0,32.7,110.52423968684133,No failure,2014,3,24,0,1,9.968722723305177,54347.4
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.6,2.0,No failure,2014,3,25,1,1,9.968722723305177,65656.92630633329
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.8,5.0,No failure,2014,3,26,2,1,9.968722723305177,55176.47797574487
3,B,L,300.0643584521385,310.03308117544367,1357.0,48.2,110.52423968684133,No failure,2014,6,15,6,2,9.968722723305177,65407.4
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.9,9.0,No failure,2014,6,15,6,2,9.968722723305177,58413.08701901482
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.4,11.0,No failure,2014,6,11,2,2,9.968722723305177,62266.19302290762
3,A,L,298.1,308.3,1331.0,39.9,110.52423968684133,No failure,2014,9,1,0,3,10.199999999999989,53106.9
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.5,15.0,No failure,2014,9,1,0,3,9.968722723305177,45466.65084593502
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.9,17.0,No failure,2014,12,4,3,4,9.968722723305177,58413.08701901482
3,B,M,300.0643584521385,310.03308117544367,1420.0,63.9,110.52423968684133,Power Failure,2014,12,6,5,4,9.968722723305177,90738.0
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.1,22.0,No failure,2014,12,4,3,4,9.968722723305177,75675.00191645457
3,B,L,300.0643584521385,310.03308117544367,1654.0,32.1,110.52423968684133,No failure,2014,12,4,3,4,9.968722723305177,53093.4
3,B,M,300.0643584521385,310.03308117544367,1736.0,26.8,110.52423968684133,No failure,2015,3,16,0,1,9.968722723305177,46524.8
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.3,30.0,No failure,2015,3,18,2,1,9.968722723305177,49782.12957029495
3,A,L,298.1,308.2,1390.0,39.9,110.52423968684133,No failure,2015,3,18,2,1,10.099999999999966,55461.0
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.1,35.0,No failure,2015,6,9,1,2,9.968722723305177,57180.09309776913
3,A,H,298.0,308.1,1440.0,39.9,110.52423968684133,No failure,2015,6,8,0,2,10.100000000000023,57456.0
3,B,L,300.0643584521385,310.03308117544367,1954.0,21.1,110.52423968684133,No failure,2015,6,10,2,2,9.968722723305177,41229.4
3,A,H,297.9,308.0,1800.0,39.9,110.52423968684133,No failure,2015,9,22,1,3,10.100000000000023,71820.0
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.0,49.0,No failure,2015,9,22,1,3,9.968722723305177,57025.968857613414
3,A,H,298.0,308.0,1520.0,39.9,110.52423968684133,No failure,2015,9,19,5,3,10.0,60648.0
3,B,M,300.0643584521385,310.03308117544367,1452.0,40.8,110.52423968684133,No failure,2015,9,21,0,3,9.968722723305177,59241.6
3,B,L,300.0643584521385,310.03308117544367,1484.0,40.4,110.52423968684133,No failure,2015,11,25,2,4,9.968722723305177,59953.6
3,B,L,300.0643584521385,310.03308117544367,1426.0,46.0,110.52423968684133,No failure,2015,11,25,2,4,9.968722723305177,65596.0
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.5,63.0,No failure,2015,11,26,3,4,9.968722723305177,43925.4084443779
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,54.7,65.0,No failure,2015,11,24,1,4,9.968722723305177,84305.95936517444
3,A,M,298.0,307.9,1750.0,39.9,110.52423968684133,No failure,2016,3,16,2,1,9.899999999999977,69825.0
3,B,H,300.0643584521385,310.03308117544367,1479.0,50.7,110.52423968684133,No failure,2016,3,16,2,1,9.968722723305177,74985.3
3,B,M,300.0643584521385,310.03308117544367,1620.0,29.4,110.52423968684133,No failure,2016,3,13,6,1,9.968722723305177,47628.0
3,B,L,300.0643584521385,310.03308117544367,1819.0,23.4,110.52423968684133,No failure,2016,6,10,4,2,9.968722723305177,42564.6
3,B,M,300.0643584521385,310.03308117544367,1456.0,43.7,110.52423968684133,No failure,2016,6,12,6,2,9.968722723305177,63627.200000000004
3,A,L,298.1,308.0,1626.0,39.9,110.52423968684133,No failure,2016,6,9,3,2,9.899999999999977,64877.399999999994
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.8,85.0,No failure,2016,8,14,6,3,9.968722723305177,76753.87159754454
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.0,88.0,No failure,2016,8,9,1,3,9.968722723305177,66273.42326695613
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,19.2,90.0,No failure,2016,8,13,5,3,9.968722723305177,29591.85410989669
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.0,92.0,No failure,2016,8,10,2,3,9.968722723305177,55484.7264560563
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.2,94.0,No failure,2016,8,10,2,3,9.968722723305177,51169.24773169637
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.6,96.0,No failure,2016,10,18,1,4,9.968722723305177,48703.25988920497
3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,42.2,98.0,No failure,2016,10,18,1,4,9.968722723305177,65040.42934571044
3,B,L,300.0643584521385,310.03308117544367,1436.0,46.7,110.52423968684133,No failure,2016,10,16,6,4,9.968722723305177,67061.2
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.6,105.0,No failure,2017,2,1,2,1,9.968722723305177,70280.65351100464
3,B,L,300.0643584521385,310.03308117544367,1473.0,42.6,110.52423968684133,No failure,2017,4,25,1,2,9.968722723305177,62749.8
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,109.0,No failure,2017,4,24,0,2,9.968722723305177,61957.944542596204
3,B,H,300.0643584521385,310.03308117544367,1392.0,44.8,110.52423968684133,No failure,2017,6,30,4,2,9.968722723305177,62361.6
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.1,116.0,No failure,2017,7,4,1,3,9.968722723305177,78757.4867195688
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,30.7,119.0,No failure,2017,9,21,3,3,9.968722723305177,47316.141727803566
3,B,L,300.0643584521385,310.03308117544367,1395.0,46.2,110.52423968684133,No failure,2017,9,18,0,3,9.968722723305177,64449.00000000001
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.3,124.0,No failure,2017,12,26,1,4,9.968722723305177,38993.432759395124
3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,18.7,126.0,No failure,2017,12,23,5,4,9.968722723305177,28821.23290911813
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.6,131.0,No failure,2017,12,21,3,4,9.968722723305177,54868.22949543345
3,A,L,297.8,308.4,1622.0,39.9,110.52423968684133,No failure,2017,12,26,1,4,10.599999999999966,64717.799999999996
3,A,L,297.7,308.4,1740.0,39.9,110.52423968684133,No failure,2018,3,19,0,1,10.699999999999989,69426.0
3,B,H,300.0643584521385,310.03308117544367,1512.0,35.1,110.52423968684133,No failure,2018,3,20,1,1,9.968722723305177,53071.200000000004
3,B,M,300.0643584521385,310.03308117544367,1479.0,43.5,110.52423968684133,No failure,2018,3,17,5,1,9.968722723305177,64336.5
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.5,146.0,No failure,2018,3,19,0,1,9.968722723305177,42384.16604282078
3,B,L,300.0643584521385,310.03308117544367,2129.0,19.2,110.52423968684133,No failure,2018,7,17,1,3,9.968722723305177,40876.799999999996
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.1,150.0,No failure,2018,7,18,2,3,9.968722723305177,72592.51711334032
3,B,M,300.0643584521385,310.03308117544367,1579.0,36.6,110.52423968684133,No failure,2018,11,9,4,4,9.968722723305177,57791.4
3,B,L,300.0643584521385,310.03308117544367,1305.0,47.2,110.52423968684133,No failure,2018,11,13,1,4,9.968722723305177,61596.00000000001
3,B,M,300.0643584521385,310.03308117544367,1449.0,40.8,110.52423968684133,No failure,2018,11,9,4,4,9.968722723305177,59119.2
3,B,H,300.0643584521385,310.03308117544367,1526.0,41.8,110.52423968684133,No failure,2019,2,27,2,1,9.968722723305177,63786.799999999996
3,B,M,300.0643584521385,310.03308117544367,1453.0,44.1,110.52423968684133,No failure,2019,5,26,6,2,9.968722723305177,64077.3
3,A,L,297.9,308.6,1468.0,39.9,110.52423968684133,No failure,2019,5,29,2,2,10.700000000000045,58573.2
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.8,170.0,No failure,2019,5,24,4,2,9.968722723305177,78295.11399910165
3,B,M,300.0643584521385,310.03308117544367,1300.0,53.0,110.52423968684133,No failure,2019,5,28,1,2,9.968722723305177,68900.0
3,A,L,297.9,308.4,1646.0,39.9,110.52423968684133,No failure,2019,5,28,1,2,10.5,65675.4
3,A,L,297.8,308.4,1714.0,39.9,110.52423968684133,No failure,2019,7,27,5,3,10.599999999999966,68388.59999999999
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.4,179.0,No failure,2019,10,21,0,4,9.968722723305177,43771.28420422219
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.9,181.0,No failure,2020,2,11,1,1,9.968722723305177,61495.57182212906
3,B,L,300.0643584521385,310.03308117544367,1612.0,32.1,110.52423968684133,No failure,2020,4,21,1,2,9.968722723305177,51745.200000000004
3,A,H,297.8,308.4,1550.0,39.9,110.52423968684133,No failure,2020,4,21,1,2,10.599999999999966,61845.0
3,A,L,297.8,308.4,1518.0,39.9,110.52423968684133,No failure,2020,4,23,3,2,10.599999999999966,60568.2
3,A,L,297.8,308.5,1448.0,39.9,110.52423968684133,No failure,2020,4,23,3,2,10.699999999999989,57775.2
3,B,L,300.0643584521385,310.03308117544367,1561.0,46.3,110.52423968684133,No failure,2020,4,22,2,2,9.968722723305177,72274.29999999999
3,B,M,300.0643584521385,310.03308117544367,1488.0,41.9,110.52423968684133,No failure,2020,8,21,4,3,9.968722723305177,62347.2
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.8,199.0,No failure,2020,8,19,2,3,9.968722723305177,42846.53876328792
3,A,L,297.7,308.5,1501.0,39.9,110.52423968684133,No failure,2020,8,24,0,3,10.800000000000011,59889.9
3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,56.7,203.0,Overstrain Failure,2020,8,22,5,3,9.968722723305177,87388.44416828867
3,B,H,300.0643584521385,310.03308117544367,1703.0,31.4,110.52423968684133,No failure,2020,8,20,3,3,9.968722723305177,53474.2
3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,29.9,210.0,No failure,2020,12,3,3,4,9.968722723305177,46083.14780655787
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,215.0,No failure,2021,3,20,5,1,9.968722723305177,64578.0566252433
3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.9,218.0,No failure,2021,3,20,5,1,9.968722723305177,79990.4806408145
4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,0.0,No failure,2014,4,17,3,2,9.968722723305177,61957.944542596204
4,B,L,300.0643584521385,310.03308117544367,1647.0,31.3,110.52423968684133,No failure,2014,4,17,3,2,9.968722723305177,51551.1
4,B,M,300.0643584521385,310.03308117544367,1469.0,44.8,110.52423968684133,No failure,2014,4,16,2,2,9.968722723305177,65811.2
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.9,8.0,No failure,2014,4,19,5,2,9.968722723305177,39918.17820032939
4,A,M,297.6,308.2,1995.0,39.9,110.52423968684133,No failure,2014,7,15,1,3,10.599999999999966,79600.5
4,B,L,300.0643584521385,310.03308117544367,1742.0,27.7,110.52423968684133,No failure,2014,11,2,6,4,9.968722723305177,48253.4
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.2,15.0,No failure,2014,11,3,0,4,9.968722723305177,58875.459739481965
4,B,M,300.0643584521385,310.03308117544367,1713.0,32.2,110.52423968684133,No failure,2014,11,5,2,4,9.968722723305177,55158.600000000006
4,B,L,300.0643584521385,310.03308117544367,1474.0,39.4,110.52423968684133,No failure,2014,11,4,1,4,9.968722723305177,58075.6
4,B,M,300.0643584521385,310.03308117544367,1530.0,32.6,110.52423968684133,No failure,2014,11,1,5,4,9.968722723305177,49878.0
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.5,25.0,No failure,2015,3,2,0,1,9.968722723305177,71667.77167240604
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.6,27.0,No failure,2015,3,1,6,1,9.968722723305177,74904.380715676
4,B,M,300.0643584521385,310.03308117544367,2448.0,13.8,110.52423968684133,No failure,2015,5,13,2,2,9.968722723305177,33782.4
4,B,L,300.0643584521385,310.03308117544367,1585.0,32.9,110.52423968684133,No failure,2015,5,11,0,2,9.968722723305177,52146.5
4,B,M,300.0643584521385,310.03308117544367,1459.0,45.2,110.52423968684133,No failure,2015,5,12,1,2,9.968722723305177,65946.8
4,A,L,297.5,308.3,1544.0,39.9,110.52423968684133,No failure,2015,5,8,4,2,10.800000000000011,61605.6
4,B,L,300.0643584521385,310.03308117544367,1617.0,31.7,110.52423968684133,No failure,2015,8,20,3,3,9.968722723305177,51258.9
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.3,41.0,No failure,2015,8,17,0,3,9.968722723305177,52864.61437340919
4,B,H,300.0643584521385,310.03308117544367,1400.0,44.3,110.52423968684133,No failure,2015,11,1,6,4,9.968722723305177,62019.99999999999
4,B,M,300.0643584521385,310.03308117544367,1611.0,31.0,110.52423968684133,No failure,2015,11,1,6,4,9.968722723305177,49941.0
4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,46.0,51.0,No failure,2015,11,4,2,4,9.968722723305177,70897.1504716275
4,B,H,300.0643584521385,310.03308117544367,1674.0,30.0,110.52423968684133,No failure,2015,11,2,0,4,9.968722723305177,50220.0
4,B,L,300.0643584521385,310.03308117544367,1658.0,34.3,110.52423968684133,No failure,2015,11,1,6,4,9.968722723305177,56869.399999999994
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.9,61.0,No failure,2016,1,14,3,1,9.968722723305177,56871.844617457704
4,A,M,297.6,308.4,1398.0,39.9,110.52423968684133,No failure,2016,4,4,0,2,10.799999999999955,55780.2
4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.2,66.0,No failure,2016,4,2,5,2,9.968722723305177,52710.49013325349
4,A,M,297.6,308.3,1467.0,39.9,110.52423968684133,No failure,2016,4,3,6,2,10.699999999999989,58533.299999999996
4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.6,71.0,No failure,2016,3,31,3,1,9.968722723305177,53326.987093876334
4,B,M,300.0643584521385,310.03308117544367,1521.0,38.2,110.52423968684133,No failure,2016,6,21,1,2,9.968722723305177,58102.200000000004
4,A,L,297.5,308.3,1596.0,39.9,110.52423968684133,No failure,2016,6,20,0,2,10.800000000000011,63680.399999999994
4,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.9,79.0,No failure,2016,9,30,4,3,9.968722723305177,47624.390208114986
4,A,L,297.6,308.3,1438.0,39.9,110.52423968684133,No failure,2016,10,3,0,4,10.699999999999989,57376.2
