Date,System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic
2014-12-04 21:37:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.9,17.0,No failure
2014-12-06 16:51:00,3,B,M,300.0643584521385,310.03308117544367,1420.0,63.9,110.52423968684131,Power Failure
2014-12-04 09:46:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.1,22.0,No failure
2014-12-04 09:22:00,3,B,L,300.0643584521385,310.03308117544367,1654.0,32.1,110.52423968684131,No failure
2015-03-16 10:35:00,3,B,M,300.0643584521385,310.03308117544367,1736.0,26.8,110.52423968684131,No failure
2015-03-18 11:14:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.3,30.0,No failure
2015-03-18 09:49:00,3,A,L,298.1,308.2,1390.0,39.9,110.52423968684131,No failure
2015-06-09 22:18:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.1,35.0,No failure
2015-06-08 10:57:00,3,A,H,298.0,308.1,1440.0,39.9,110.52423968684131,No failure
2015-06-10 06:48:00,3,B,L,300.0643584521385,310.03308117544367,1954.0,21.1,110.52423968684131,No failure
2015-09-22 08:00:00,3,A,H,297.9,308.0,1800.0,39.9,110.52423968684131,No failure
2015-09-22 20:35:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.0,49.0,No failure
2015-09-19 02:18:00,3,A,H,298.0,308.0,1520.0,39.9,110.52423968684131,No failure
2015-09-21 19:18:00,3,B,M,300.0643584521385,310.03308117544367,1452.0,40.8,110.52423968684131,No failure
2015-11-25 11:21:00,3,B,L,300.0643584521385,310.03308117544367,1484.0,40.4,110.52423968684131,No failure
2015-11-25 11:16:00,3,B,L,300.0643584521385,310.03308117544367,1426.0,46.0,110.52423968684131,No failure
2015-11-26 06:48:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.5,63.0,No failure
2015-11-24 05:05:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,54.7,65.0,No failure
2016-03-16 13:43:00,3,A,M,298.0,307.9,1750.0,39.9,110.52423968684131,No failure
2016-03-16 08:16:00,3,B,H,300.0643584521385,310.03308117544367,1479.0,50.7,110.52423968684131,No failure
2016-03-13 11:09:00,3,B,M,300.0643584521385,310.03308117544367,1620.0,29.4,110.52423968684131,No failure
2016-06-10 11:16:00,3,B,L,300.0643584521385,310.03308117544367,1819.0,23.4,110.52423968684131,No failure
2016-06-12 06:01:00,3,B,M,300.0643584521385,310.03308117544367,1456.0,43.7,110.52423968684131,No failure
2016-06-09 11:24:00,3,A,L,298.1,308.0,1626.0,39.9,110.52423968684131,No failure
2016-08-14 00:56:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.8,85.0,No failure
2016-08-09 07:19:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.0,88.0,No failure
2016-08-13 17:31:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,19.2,90.0,No failure
2016-08-10 08:46:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.0,92.0,No failure
2016-08-10 11:56:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.2,94.0,No failure
2016-10-18 12:24:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.6,96.0,No failure
2016-10-18 23:28:00,3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,42.2,98.0,No failure
2016-10-16 20:17:00,3,B,L,300.0643584521385,310.03308117544367,1436.0,46.7,110.52423968684131,No failure
2017-02-01 19:37:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.6,105.0,No failure
2017-04-25 19:08:00,3,B,L,300.0643584521385,310.03308117544367,1473.0,42.6,110.52423968684131,No failure
2017-04-24 11:54:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,109.0,No failure
2017-06-30 00:12:00,3,B,H,300.0643584521385,310.03308117544367,1392.0,44.8,110.52423968684131,No failure
2017-07-04 13:37:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.1,116.0,No failure
2017-09-21 10:40:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,30.7,119.0,No failure
2017-09-18 10:36:00,3,B,L,300.0643584521385,310.03308117544367,1395.0,46.2,110.52423968684131,No failure
2017-12-26 15:25:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.3,124.0,No failure
2017-12-23 09:15:00,3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,18.7,126.0,No failure
2017-12-21 22:56:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.6,131.0,No failure
2017-12-26 22:52:00,3,A,L,297.8,308.4,1622.0,39.9,110.52423968684131,No failure
2018-03-19 09:54:00,3,A,L,297.7,308.4,1740.0,39.9,110.52423968684131,No failure
2018-03-20 02:06:00,3,B,H,300.0643584521385,310.03308117544367,1512.0,35.1,110.52423968684131,No failure
2018-03-17 08:49:00,3,B,M,300.0643584521385,310.03308117544367,1479.0,43.5,110.52423968684131,No failure
2018-03-19 15:59:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.5,146.0,No failure
2018-07-17 18:29:00,3,B,L,300.0643584521385,310.03308117544367,2129.0,19.2,110.52423968684131,No failure
2018-07-18 18:12:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.1,150.0,No failure
2018-11-09 18:51:00,3,B,M,300.0643584521385,310.03308117544367,1579.0,36.6,110.52423968684131,No failure
2018-11-13 13:10:00,3,B,L,300.0643584521385,310.03308117544367,1305.0,47.2,110.52423968684131,No failure
2018-11-09 04:38:00,3,B,M,300.0643584521385,310.03308117544367,1449.0,40.8,110.52423968684131,No failure
2019-02-27 00:00:00,3,B,H,300.0643584521385,310.03308117544367,1526.0,41.8,110.52423968684131,No failure
2019-05-26 14:25:00,3,B,M,300.0643584521385,310.03308117544367,1453.0,44.1,110.52423968684131,No failure
2019-05-29 00:17:00,3,A,L,297.9,308.6,1468.0,39.9,110.52423968684131,No failure
2019-05-24 23:26:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.8,170.0,No failure
2019-05-28 20:06:00,3,B,M,300.0643584521385,310.03308117544367,1300.0,53.0,110.52423968684131,No failure
2019-05-28 03:04:00,3,A,L,297.9,308.4,1646.0,39.9,110.52423968684131,No failure
2019-07-27 13:28:00,3,A,L,297.8,308.4,1714.0,39.9,110.52423968684131,No failure
2019-10-21 00:01:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.4,179.0,No failure
2020-02-11 10:06:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.9,181.0,No failure
2020-04-21 21:51:00,3,B,L,300.0643584521385,310.03308117544367,1612.0,32.1,110.52423968684131,No failure
2020-04-21 17:58:00,3,A,H,297.8,308.4,1550.0,39.9,110.52423968684131,No failure
2020-04-23 19:22:00,3,A,L,297.8,308.4,1518.0,39.9,110.52423968684131,No failure
2020-04-23 04:58:00,3,A,L,297.8,308.5,1448.0,39.9,110.52423968684131,No failure
2020-04-22 11:18:00,3,B,L,300.0643584521385,310.03308117544367,1561.0,46.3,110.52423968684131,No failure
2020-08-21 04:57:00,3,B,M,300.0643584521385,310.03308117544367,1488.0,41.9,110.52423968684131,No failure
2020-08-19 22:20:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.8,199.0,No failure
2020-08-24 09:15:00,3,A,L,297.7,308.5,1501.0,39.9,110.52423968684131,No failure
2020-08-22 03:28:00,3,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,56.7,203.0,Overstrain Failure
2020-08-20 07:32:00,3,B,H,300.0643584521385,310.03308117544367,1703.0,31.4,110.52423968684131,No failure
2020-12-03 09:13:00,3,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,29.9,210.0,No failure
2021-03-20 07:44:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,215.0,No failure
2021-03-20 09:16:00,3,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.9,218.0,No failure
2014-04-17 07:14:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,0.0,No failure
2014-04-17 03:24:00,4,B,L,300.0643584521385,310.03308117544367,1647.0,31.3,110.52423968684131,No failure
2014-04-16 10:05:00,4,B,M,300.0643584521385,310.03308117544367,1469.0,44.8,110.52423968684131,No failure
2014-04-19 04:45:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.9,8.0,No failure
2014-07-15 19:23:00,4,A,M,297.6,308.2,1995.0,39.9,110.52423968684131,No failure
2014-11-02 11:25:00,4,B,L,300.0643584521385,310.03308117544367,1742.0,27.7,110.52423968684131,No failure
2014-11-03 02:08:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.2,15.0,No failure
2014-11-05 09:58:00,4,B,M,300.0643584521385,310.03308117544367,1713.0,32.2,110.52423968684131,No failure
2014-11-04 19:30:00,4,B,L,300.0643584521385,310.03308117544367,1474.0,39.4,110.52423968684131,No failure
2014-11-01 18:49:00,4,B,M,300.0643584521385,310.03308117544367,1530.0,32.6,110.52423968684131,No failure
2015-03-02 20:25:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.5,25.0,No failure
2015-03-01 21:13:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.6,27.0,No failure
2015-05-13 11:07:00,4,B,M,300.0643584521385,310.03308117544367,2448.0,13.8,110.52423968684131,No failure
2015-05-11 18:38:00,4,B,L,300.0643584521385,310.03308117544367,1585.0,32.9,110.52423968684131,No failure
2015-05-12 11:33:00,4,B,M,300.0643584521385,310.03308117544367,1459.0,45.2,110.52423968684131,No failure
2015-05-08 23:50:00,4,A,L,297.5,308.3,1544.0,39.9,110.52423968684131,No failure
2015-08-20 21:22:00,4,B,L,300.0643584521385,310.03308117544367,1617.0,31.7,110.52423968684131,No failure
2015-08-17 17:40:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.3,41.0,No failure
2015-11-01 15:13:00,4,B,H,300.0643584521385,310.03308117544367,1400.0,44.3,110.52423968684131,No failure
2015-11-01 05:51:00,4,B,M,300.0643584521385,310.03308117544367,1611.0,31.0,110.52423968684131,No failure
2015-11-04 03:44:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,46.0,51.0,No failure
2015-11-02 06:51:00,4,B,H,300.0643584521385,310.03308117544367,1674.0,30.0,110.52423968684131,No failure
2015-11-01 17:51:00,4,B,L,300.0643584521385,310.03308117544367,1658.0,34.3,110.52423968684131,No failure
2016-01-14 14:22:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.9,61.0,No failure
2016-04-04 03:10:00,4,A,M,297.6,308.4,1398.0,39.9,110.52423968684131,No failure
2016-04-02 09:07:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.2,66.0,No failure
2016-04-03 04:07:00,4,A,M,297.6,308.3,1467.0,39.9,110.52423968684131,No failure
2016-03-31 02:09:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.6,71.0,No failure
2016-06-21 20:29:00,4,B,M,300.0643584521385,310.03308117544367,1521.0,38.2,110.52423968684131,No failure
2016-06-20 23:22:00,4,A,L,297.5,308.3,1596.0,39.9,110.52423968684131,No failure
2016-09-30 15:37:00,4,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.9,79.0,No failure
2016-10-03 07:02:00,4,A,L,297.6,308.3,1438.0,39.9,110.52423968684131,No failure
2016-10-01 22:57:00,4,B,L,300.0643584521385,310.03308117544367,1407.0,55.2,110.52423968684131,No failure
2017-01-18 01:44:00,4,B,L,300.0643584521385,310.03308117544367,1353.0,57.5,110.52423968684131,No failure
2017-03-31 19:07:00,4,B,M,300.0643584521385,310.03308117544367,1552.0,40.9,110.52423968684131,No failure
2017-03-28 15:01:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.3,93.0,No failure
2017-03-30 15:40:00,4,A,L,297.5,308.4,1489.0,39.9,110.52423968684131,No failure
2017-03-29 16:30:00,4,A,H,297.5,308.4,1587.0,39.9,110.52423968684131,No failure
2017-06-30 16:22:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.2,103.0,No failure
2017-07-02 05:35:00,4,A,L,297.5,308.4,1604.0,39.9,110.52423968684131,No failure
2017-07-01 22:41:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.7,108.0,No failure
2017-10-11 01:49:00,4,A,L,297.4,308.3,1412.0,39.9,110.52423968684131,No failure
2017-10-10 07:53:00,4,B,L,300.0643584521385,310.03308117544367,1431.0,43.0,110.52423968684131,No failure
2017-10-12 11:55:00,4,B,L,300.0643584521385,310.03308117544367,1533.0,37.4,110.52423968684131,No failure
2017-10-08 15:39:00,4,A,M,297.4,308.2,1401.0,39.9,110.52423968684131,No failure
2017-12-10 13:06:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,53.9,120.0,No failure
2018-03-03 12:16:00,4,B,L,300.0643584521385,310.03308117544367,1754.0,29.4,110.52423968684131,No failure
2018-02-27 17:45:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,26.8,125.0,No failure
2018-02-27 13:54:00,4,B,L,300.0643584521385,310.03308117544367,2564.0,12.8,110.52423968684131,Power Failure
2018-06-06 09:41:00,4,A,L,297.5,308.5,1546.0,39.9,110.52423968684131,No failure
2018-06-06 01:08:00,4,A,L,297.5,308.5,1335.0,39.9,110.52423968684131,No failure
2018-06-02 11:14:00,4,A,M,297.5,308.6,1842.0,39.9,110.52423968684131,No failure
2018-08-16 12:43:00,4,A,L,297.5,308.5,1712.0,39.9,110.52423968684131,No failure
2018-08-16 23:39:00,4,B,M,300.0643584521385,310.03308117544367,1414.0,45.4,110.52423968684131,No failure
2018-11-17 11:16:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.9,141.0,No failure
2018-11-22 10:11:00,4,A,L,297.7,308.7,1249.0,39.9,110.52423968684131,No failure
2019-02-01 05:14:00,4,B,L,300.0643584521385,310.03308117544367,1455.0,48.2,110.52423968684131,No failure
2019-01-28 01:24:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,54.8,147.0,No failure
2019-04-16 00:41:00,4,B,L,300.0643584521385,310.03308117544367,1460.0,46.7,110.52423968684131,No failure
2019-04-16 10:23:00,4,B,L,300.0643584521385,310.03308117544367,1491.0,38.1,110.52423968684131,No failure
2019-04-15 21:11:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,154.0,No failure
2019-04-13 10:43:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,52.2,157.0,No failure
2019-04-14 21:44:00,4,B,L,300.0643584521385,310.03308117544367,1528.0,39.9,110.52423968684131,No failure
2019-07-30 15:11:00,4,B,L,300.0643584521385,310.03308117544367,1571.0,37.7,110.52423968684131,No failure
2019-07-25 16:41:00,4,B,L,300.0643584521385,310.03308117544367,1490.0,42.6,110.52423968684131,No failure
2019-07-30 02:37:00,4,A,M,297.4,308.3,1774.0,39.9,110.52423968684131,No failure
2019-07-26 00:42:00,4,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.6,169.0,No failure
2019-10-30 04:16:00,4,B,L,300.0643584521385,310.03308117544367,1392.0,49.7,110.52423968684131,No failure
2020-02-16 16:50:00,4,A,L,297.4,308.5,2100.0,39.9,110.52423968684131,No failure
2020-02-14 03:23:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.4,178.0,No failure
2020-02-17 16:30:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.3,180.0,No failure
2020-04-27 11:34:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,59.8,182.0,No failure
2020-07-26 16:31:00,4,B,L,300.0643584521385,310.03308117544367,1297.0,45.9,110.52423968684131,No failure
2020-11-11 18:03:00,4,B,L,300.0643584521385,310.03308117544367,1350.0,57.6,110.52423968684131,No failure
2020-11-12 03:55:00,4,B,L,300.0643584521385,310.03308117544367,1439.0,51.9,110.52423968684131,No failure
2020-11-12 11:11:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.1,190.0,No failure
2020-11-11 16:10:00,4,A,M,297.4,308.6,1434.0,39.9,110.52423968684131,No failure
2021-02-18 12:26:00,4,A,L,297.4,308.6,1459.0,39.9,110.52423968684131,No failure
2021-02-20 20:45:00,4,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.9,198.0,No failure
2021-02-20 03:01:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.3,201.0,No failure
2021-02-15 16:13:00,4,A,L,297.5,308.6,1388.0,39.9,110.52423968684131,No failure
2021-02-19 22:17:00,4,A,L,297.4,308.4,1573.0,39.9,110.52423968684131,No failure
2021-05-23 02:44:00,4,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.5,207.0,No failure
2021-05-21 21:44:00,4,B,L,300.0643584521385,310.03308117544367,1511.0,42.8,110.52423968684131,No failure
2021-05-21 16:31:00,4,B,L,300.0643584521385,310.03308117544367,1495.0,37.8,110.52423968684131,No failure
2021-05-26 08:27:00,4,A,L,297.4,308.4,1394.0,39.9,110.52423968684131,No failure
2014-03-09 17:39:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,17.7,0.0,No failure
2014-03-10 01:37:00,5,A,M,297.3,308.3,1501.0,39.9,110.52423968684131,No failure
2014-03-07 04:39:00,5,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.6,5.0,No failure
2014-03-07 02:07:00,5,A,M,297.3,308.3,1657.0,39.9,110.52423968684131,No failure
2014-03-10 18:21:00,5,A,L,297.3,308.3,1333.0,39.9,110.52423968684131,No failure
2014-05-18 08:19:00,5,A,L,297.3,308.3,1484.0,39.9,110.52423968684131,No failure
2014-05-17 19:23:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.7,15.0,No failure
2014-05-21 04:36:00,5,A,M,297.3,308.4,1665.0,39.9,110.52423968684131,No failure
2014-05-21 05:19:00,5,B,L,300.0643584521385,310.03308117544367,1501.0,44.9,110.52423968684131,No failure
2014-05-21 00:31:00,5,B,M,300.0643584521385,310.03308117544367,1496.0,42.2,110.52423968684131,No failure
2014-09-08 05:18:00,5,B,M,300.0643584521385,310.03308117544367,1595.0,36.9,110.52423968684131,No failure
2014-09-05 23:29:00,5,A,L,297.5,308.6,1208.0,39.9,110.52423968684131,No failure
2014-09-06 04:16:00,5,B,L,300.0643584521385,310.03308117544367,1596.0,37.1,110.52423968684131,No failure
2014-11-04 04:29:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,32.0,No failure
2014-11-06 17:49:00,5,B,M,300.0643584521385,310.03308117544367,1466.0,39.7,110.52423968684131,No failure
2014-11-05 21:44:00,5,A,M,297.6,308.5,1848.0,39.9,110.52423968684131,No failure
2015-01-12 11:46:00,5,B,M,300.0643584521385,310.03308117544367,1484.0,44.7,110.52423968684131,No failure
2015-01-09 19:09:00,5,B,L,300.0643584521385,310.03308117544367,1493.0,41.2,110.52423968684131,No failure
2015-01-11 07:46:00,5,B,L,300.0643584521385,310.03308117544367,1504.0,36.3,110.52423968684131,No failure
2015-03-22 10:00:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.5,47.0,No failure
2015-06-06 21:09:00,5,B,L,300.0643584521385,310.03308117544367,1341.0,52.2,110.52423968684131,No failure
2015-06-07 04:13:00,5,B,M,300.0643584521385,310.03308117544367,1535.0,34.6,110.52423968684131,No failure
2015-10-01 06:06:00,5,B,L,300.0643584521385,310.03308117544367,1389.0,39.2,110.52423968684131,No failure
2015-10-04 09:20:00,5,A,H,297.5,308.5,1393.0,39.9,110.52423968684131,No failure
2015-10-05 09:36:00,5,B,L,300.0643584521385,310.03308117544367,1399.0,61.5,110.52423968684131,Power Failure
2016-01-15 04:11:00,5,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,45.1,63.0,No failure
2016-01-14 11:58:00,5,A,L,297.4,308.4,1582.0,39.9,110.52423968684131,No failure
2016-01-12 04:27:00,5,A,L,297.5,308.6,1793.0,39.9,110.52423968684131,No failure
2016-01-15 04:46:00,5,B,L,300.0643584521385,310.03308117544367,1452.0,39.0,110.52423968684131,No failure
2016-04-16 11:25:00,5,B,M,300.0643584521385,310.03308117544367,1376.0,59.9,110.52423968684131,No failure
2016-04-17 00:01:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.9,77.0,No failure
2016-07-13 05:02:00,5,B,L,300.0643584521385,310.03308117544367,1622.0,37.9,110.52423968684131,No failure
2016-07-12 11:41:00,5,B,M,300.0643584521385,310.03308117544367,1419.0,41.7,110.52423968684131,No failure
2016-07-11 10:20:00,5,B,H,300.0643584521385,310.03308117544367,1440.0,46.1,110.52423968684131,No failure
2016-07-09 16:34:00,5,B,M,300.0643584521385,310.03308117544367,1643.0,31.0,110.52423968684131,No failure
2016-07-10 03:29:00,5,B,L,300.0643584521385,310.03308117544367,1510.0,36.2,110.52423968684131,No failure
2016-09-19 14:07:00,5,A,L,297.4,308.7,1468.0,39.9,110.52423968684131,No failure
2016-09-16 06:50:00,5,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,57.4,96.0,No failure
2016-09-20 00:28:00,5,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,47.6,98.0,No failure
2016-09-20 09:11:00,5,A,L,297.4,308.6,1276.0,39.9,110.52423968684131,No failure
2017-01-05 04:12:00,5,B,L,300.0643584521385,310.03308117544367,1486.0,42.6,110.52423968684131,No failure
2017-01-04 07:05:00,5,A,L,297.4,308.6,1476.0,39.9,110.52423968684131,No failure
